STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3379;201811032320;    3;  959.6;   9.6;   9.1;  90.6;   8.1;eor
       3379;201811032330;    3;  959.5;   9.5;   9.1;  88.8;   7.7;eor
       3379;201811032340;    3;  959.5;   9.6;   9.1;  88.8;   7.8;eor
       3379;201811032350;    3;  959.4;   9.5;   9.1;  88.7;   7.7;eor
       3379;201811040000;    3;  959.3;   9.5;   9.0;  89.7;   7.9;eor
       3379;201811040010;    3;  959.3;   9.5;   9.0;  89.8;   7.9;eor
       3379;201811040020;    3;  959.1;   9.5;   9.0;  90.0;   7.9;eor
       3379;201811040030;    3;  959.0;   9.5;   9.0;  89.8;   7.9;eor
       3379;201811040040;    3;  959.0;   9.5;   9.0;  89.3;   7.8;eor
       3379;201811040050;    3;  958.9;   9.5;   9.0;  88.3;   7.7;eor
       3379;201811040100;    3;  958.9;   9.5;   9.0;  89.2;   7.8;eor
       3379;201811040110;    3;  958.8;   9.5;   9.0;  89.4;   7.8;eor
       3379;201811040120;    3;  958.7;   9.4;   8.9;  89.3;   7.7;eor
       3379;201811040130;    3;  958.6;   9.4;   8.9;  89.8;   7.8;eor
       3379;201811040140;    3;  958.6;   9.3;   8.9;  89.4;   7.7;eor
       3379;201811040150;    3;  958.4;   9.2;   8.8;  89.9;   7.6;eor
       3379;201811040200;    3;  958.2;   9.3;   8.9;  90.5;   7.8;eor
       3379;201811040210;    3;  958.0;   9.3;   8.9;  90.4;   7.8;eor
       3379;201811040220;    3;  957.9;   9.2;   8.8;  90.4;   7.7;eor
       3379;201811040230;    3;  957.9;   9.2;   8.8;  89.8;   7.6;eor
       3379;201811040240;    3;  957.9;   9.3;   8.9;  90.5;   7.8;eor
       3379;201811040250;    3;  957.8;   9.3;   8.9;  90.3;   7.8;eor
       3379;201811040300;    3;  957.8;   9.2;   8.8;  89.4;   7.6;eor
       3379;201811040310;    3;  957.9;   9.3;   8.9;  89.4;   7.7;eor
       3379;201811040320;    3;  957.9;   9.3;   8.9;  89.7;   7.7;eor
       3379;201811040330;    3;  957.8;   9.4;   8.9;  90.2;   7.9;eor
       3379;201811040340;    3;  957.6;   9.4;   8.9;  89.4;   7.7;eor
       3379;201811040350;    3;  957.5;   9.4;   8.9;  89.6;   7.8;eor
       3379;201811040400;    3;  957.4;   9.4;   8.9;  89.7;   7.8;eor
       3379;201811040410;    3;  957.4;   9.4;   8.9;  89.9;   7.8;eor
       3379;201811040420;    3;  957.3;   9.4;   8.9;  89.5;   7.8;eor
       3379;201811040430;    3;  957.3;   9.4;   9.0;  89.3;   7.7;eor
       3379;201811040440;    3;  957.1;   9.4;   8.9;  88.7;   7.6;eor
       3379;201811040450;    3;  957.0;   9.4;   8.9;  88.6;   7.6;eor
       3379;201811040500;    3;  956.8;   9.4;   8.9;  89.2;   7.7;eor
       3379;201811040510;    3;  956.7;   9.3;   8.9;  89.2;   7.6;eor
       3379;201811040520;    3;  956.8;   9.3;   8.8;  89.5;   7.7;eor
       3379;201811040530;    3;  956.9;   9.3;   8.9;  89.3;   7.6;eor
       3379;201811040540;    3;  956.8;   9.2;   8.8;  89.3;   7.5;eor
       3379;201811040550;    3;  956.9;   9.3;   8.9;  88.4;   7.5;eor
       3379;201811040600;    3;  956.8;   9.3;   8.9;  88.5;   7.5;eor
       3379;201811040610;    3;  956.9;   9.4;   8.9;  87.5;   7.4;eor
       3379;201811040620;    3;  956.8;   9.4;   8.9;  88.3;   7.6;eor
       3379;201811040630;    3;  956.8;   9.3;   8.9;  88.1;   7.4;eor
       3379;201811040640;    3;  956.9;   9.4;   8.9;  88.6;   7.6;eor
       3379;201811040650;    3;  956.9;   9.4;   9.0;  88.1;   7.5;eor
       3379;201811040700;    3;  957.0;   9.5;   9.1;  88.0;   7.6;eor
       3379;201811040710;    3;  956.9;   9.4;   9.0;  88.0;   7.5;eor
       3379;201811040720;    3;  956.9;   9.4;   9.0;  88.4;   7.6;eor
       3379;201811040730;    3;  956.9;   9.3;   9.1;  88.4;   7.5;eor
       3379;201811040740;    3;  957.0;   9.3;   9.1;  87.9;   7.4;eor
       3379;201811040750;    3;  956.9;   9.2;   9.2;  88.5;   7.4;eor
       3379;201811040800;    3;  957.0;   9.4;   9.3;  88.7;   7.6;eor
       3379;201811040810;    3;  956.9;   9.4;   9.3;  88.6;   7.6;eor
       3379;201811040820;    3;  956.8;   9.2;   9.1;  89.7;   7.6;eor
       3379;201811040830;    3;  956.8;   9.2;   9.2;  90.4;   7.7;eor
       3379;201811040840;    3;  956.7;   9.3;   9.4;  90.0;   7.7;eor
       3379;201811040850;    3;  956.8;   9.3;   9.3;  88.8;   7.6;eor
       3379;201811040900;    3;  956.6;   9.3;   9.5;  89.7;   7.7;eor
       3379;201811040910;    3;  956.5;   9.5;   9.6;  88.8;   7.7;eor
       3379;201811040920;    3;  956.4;   9.3;   9.7;  89.6;   7.7;eor
       3379;201811040930;    3;  956.4;   9.3;   9.8;  89.7;   7.7;eor
       3379;201811040940;    3;  956.1;   9.4;   9.8;  89.4;   7.7;eor
       3379;201811040950;    3;  956.2;   9.3;   9.5;  89.4;   7.7;eor
       3379;201811041000;    3;  956.1;   9.6;  10.0;  89.7;   8.0;eor
       3379;201811041010;    3;  956.2;   9.5;   9.8;  88.9;   7.8;eor
       3379;201811041020;    3;  956.0;   9.8;  10.2;  87.5;   7.8;eor
       3379;201811041030;    3;  955.8;   9.9;  10.4;  87.1;   7.9;eor
       3379;201811041040;    3;  955.5;   9.7;  10.3;  86.5;   7.6;eor
       3379;201811041050;    3;  955.6;   9.9;  10.1;  87.3;   7.9;eor
       3379;201811041100;    3;  955.5;  10.1;  10.4;  87.3;   8.1;eor
       3379;201811041110;    3;  955.3;  10.1;  10.5;  87.3;   8.1;eor
       3379;201811041120;    3;  955.3;  10.1;  10.3;  86.5;   8.0;eor
       3379;201811041130;    3;  955.3;  10.1;  10.4;  86.2;   7.9;eor
       3379;201811041140;    3;  955.2;  10.3;  10.8;  85.7;   8.0;eor
       3379;201811041150;    3;  955.0;  10.2;  10.5;  85.4;   7.9;eor
       3379;201811041200;    3;  954.8;  10.4;  10.6;  84.8;   8.0;eor
       3379;201811041210;    3;  954.7;  10.5;  10.8;  85.6;   8.2;eor
       3379;201811041220;    3;  954.6;  10.5;  10.9;  85.0;   8.1;eor
       3379;201811041230;    3;  954.6;  10.4;  10.7;  84.8;   8.0;eor
       3379;201811041240;    3;  954.3;  10.5;  10.6;  86.2;   8.3;eor
       3379;201811041250;    3;  954.3;  10.3;  10.3;  86.1;   8.1;eor
       3379;201811041300;    3;  954.1;  10.3;  10.4;  86.9;   8.2;eor
       3379;201811041310;    3;  953.8;  10.3;  10.4;  86.8;   8.2;eor
       3379;201811041320;    3;  953.9;  10.2;  10.3;  86.8;   8.1;eor
       3379;201811041330;    3;  953.9;  10.3;  10.2;  86.2;   8.1;eor
       3379;201811041340;    3;  953.8;  10.4;  10.4;  86.3;   8.2;eor
       3379;201811041350;    3;  953.7;  10.4;  10.3;  86.8;   8.3;eor
       3379;201811041400;    3;  953.6;  10.6;  10.6;  87.1;   8.5;eor
       3379;201811041410;    3;  953.6;  10.5;  10.5;  86.5;   8.3;eor
       3379;201811041420;    3;  953.6;  10.6;  10.6;  86.5;   8.4;eor
       3379;201811041430;    3;  953.6;  10.5;  10.4;  86.1;   8.3;eor
       3379;201811041440;    3;  953.4;  10.4;  10.2;  86.8;   8.3;eor
       3379;201811041450;    3;  953.2;  10.4;  10.2;  87.7;   8.5;eor
       3379;201811041500;    3;  953.1;  10.3;  10.1;  88.6;   8.5;eor
       3379;201811041510;    3;  953.1;  10.2;  10.1;  88.8;   8.4;eor
       3379;201811041520;    3;  953.0;  10.2;  10.0;  88.9;   8.5;eor
       3379;201811041530;    3;  953.0;  10.2;   9.9;  89.4;   8.5;eor
       3379;201811041540;    3;  952.9;  10.1;   9.8;  88.8;   8.3;eor
       3379;201811041550;    3;  953.0;  10.1;   9.7;  89.8;   8.5;eor
       3379;201811041600;    3;  952.9;  10.1;   9.7;  89.7;   8.5;eor
       3379;201811041610;    3;  953.0;  10.0;   9.7;  89.9;   8.4;eor
       3379;201811041620;    3;  953.0;   9.9;   9.6;  90.2;   8.4;eor
       3379;201811041630;    3;  952.9;  10.0;   9.6;  90.8;   8.6;eor
       3379;201811041640;    3;  952.9;  10.0;   9.6;  91.0;   8.6;eor
       3379;201811041650;    3;  952.9;   9.9;   9.5;  91.1;   8.5;eor
       3379;201811041700;    3;  952.9;   9.9;   9.5;  91.9;   8.6;eor
       3379;201811041710;    3;  952.8;  10.0;   9.5;  91.5;   8.7;eor
       3379;201811041720;    3;  952.7;   9.9;   9.5;  91.4;   8.6;eor
       3379;201811041730;    3;  952.6;   9.9;   9.5;  91.6;   8.6;eor
       3379;201811041740;    3;  952.6;   9.9;   9.5;  92.5;   8.7;eor
       3379;201811041750;    3;  952.5;   9.8;   9.5;  91.9;   8.6;eor
       3379;201811041800;    3;  952.7;   9.8;   9.5;  92.6;   8.7;eor
       3379;201811041810;    3;  952.6;   9.8;   9.4;  92.9;   8.7;eor
       3379;201811041820;    3;  952.6;   9.8;   9.4;  92.9;   8.7;eor
       3379;201811041830;    3;  952.7;   9.8;   9.4;  93.6;   8.8;eor
       3379;201811041840;    3;  952.6;   9.8;   9.4;  94.1;   8.9;eor
       3379;201811041850;    3;  952.6;   9.8;   9.4;  93.6;   8.8;eor
       3379;201811041900;    3;  952.4;   9.8;   9.4;  93.5;   8.8;eor
       3379;201811041910;    3;  952.6;   9.8;   9.5;  93.7;   8.8;eor
       3379;201811041920;    3;  952.4;   9.8;   9.4;  93.1;   8.7;eor
       3379;201811041930;    3;  952.2;   9.7;   9.4;  94.3;   8.8;eor
       3379;201811041940;    3;  952.3;   9.8;   9.4;  95.0;   9.0;eor
       3379;201811041950;    3;  952.3;   9.8;   9.4;  94.2;   8.9;eor
       3379;201811042000;    3;  952.0;   9.8;   9.4;  93.8;   8.9;eor
       3379;201811042010;    3;  952.2;   9.8;   9.5;  94.1;   8.9;eor
       3379;201811042020;    3;  952.4;   9.9;   9.5;  93.9;   9.0;eor
       3379;201811042030;    3;  952.3;   9.9;   9.5;  93.8;   9.0;eor
       3379;201811042040;    3;  952.2;   9.9;   9.5;  93.3;   8.9;eor
       3379;201811042050;    3;  952.0;   9.8;   9.4;  93.9;   8.9;eor
       3379;201811042100;    3;  952.2;   9.8;   9.4;  93.1;   8.7;eor
       3379;201811042110;    3;  952.2;   9.8;   9.4;  93.0;   8.7;eor
       3379;201811042120;    3;  951.9;   9.8;   9.4;  93.7;   8.8;eor
       3379;201811042130;    3;  951.7;   9.7;   9.2;  92.6;   8.6;eor
       3379;201811042140;    3;  951.8;   9.7;   9.2;  93.3;   8.7;eor
       3379;201811042150;    3;  951.8;   9.6;   9.2;  93.3;   8.6;eor
       3379;201811042200;    3;  951.6;   9.7;   9.2;  93.2;   8.7;eor
       3379;201811042210;    3;  951.6;   9.6;   9.2;  93.7;   8.6;eor
       3379;201811042220;    3;  951.6;   9.6;   9.1;  93.6;   8.6;eor
       3379;201811042230;    3;  951.6;   9.5;   9.1;  93.0;   8.4;eor
       3379;201811042240;    3;  951.5;   9.5;   9.0;  94.6;   8.7;eor
       3379;201811042250;    3;  951.8;   9.5;   9.1;  94.2;   8.6;eor
       3379;201811042300;    3;  951.5;   9.4;   9.0;  94.4;   8.6;eor
       3379;201811042310;    3;  951.3;   9.3;   8.6;  94.5;   8.5;eor
       3379;201811042320;    3;  951.1;   9.2;   8.5;  94.7;   8.4;eor
       3379;201811042330;    3;  951.0;   9.3;   8.8;  93.9;   8.4;eor
       3379;201811042340;    3;  950.9;   9.3;   8.6;  94.1;   8.4;eor
       3379;201811042350;    3;  950.9;   9.1;   8.3;  93.9;   8.2;eor
       3379;201811050000;    3;  950.9;   8.9;   8.4;  94.7;   8.1;eor
       3379;201811050010;    3;  951.0;   9.0;   8.6;  95.0;   8.2;eor
       3379;201811050020;    3;  950.9;   9.0;   8.6;  95.1;   8.3;eor
       3379;201811050030;    3;  950.7;   8.9;   8.5;  96.1;   8.3;eor
       3379;201811050040;    3;  950.7;   9.0;   8.5;  95.0;   8.2;eor
       3379;201811050050;    3;  950.5;   8.7;   8.3;  96.0;   8.1;eor
       3379;201811050100;    3;  950.5;   8.7;   8.4;  95.8;   8.1;eor
       3379;201811050110;    3;  950.4;   8.6;   8.1;  94.0;   7.7;eor
       3379;201811050120;    3;  950.4;   8.5;   7.5;  94.7;   7.7;eor
       3379;201811050130;    3;  950.5;   8.6;   7.9;  96.0;   8.0;eor
       3379;201811050140;    3;  950.4;   8.5;   8.0;  96.5;   8.0;eor
       3379;201811050150;    3;  950.0;   8.4;   7.9;  95.8;   7.8;eor
       3379;201811050200;    3;  950.0;   8.2;   7.3;  96.8;   7.7;eor
       3379;201811050210;    3;  949.8;   8.0;   7.2;  96.0;   7.4;eor
       3379;201811050220;    3;  949.9;   8.1;   7.0;  96.4;   7.6;eor
       3379;201811050230;    3;  949.8;   7.9;   6.6;  97.1;   7.5;eor
       3379;201811050240;    3;  949.8;   7.6;   6.0;  95.9;   7.0;eor
       3379;201811050250;    3;  949.6;   7.6;   6.2;  96.5;   7.1;eor
       3379;201811050300;    3;  949.8;   7.7;   7.0;  97.4;   7.3;eor
       3379;201811050310;    3;  949.7;   7.6;   7.1;  98.3;   7.4;eor
       3379;201811050320;    3;  949.6;   7.6;   7.2;  98.7;   7.4;eor
       3379;201811050330;    3;  949.6;   7.4;   7.1;  98.9;   7.2;eor
       3379;201811050340;    3;  949.7;   7.4;   7.0;  99.4;   7.3;eor
       3379;201811050350;    3;  949.9;   7.4;   7.1;  98.4;   7.2;eor
       3379;201811050400;    3;  949.7;   7.3;   7.1; 100.0;   7.3;eor
       3379;201811050410;    3;  949.7;   7.2;   7.0; 100.0;   7.2;eor
       3379;201811050420;    3;  949.7;   7.3;   7.2;  99.9;   7.3;eor
       3379;201811050430;    3;  949.5;   7.4;   7.1; 100.0;   7.4;eor
       3379;201811050440;    3;  949.3;   7.3;   7.0;  99.5;   7.2;eor
       3379;201811050450;    3;  949.3;   7.2;   7.0;  99.3;   7.1;eor
       3379;201811050500;    3;  949.2;   7.2;   6.7;  99.9;   7.2;eor
       3379;201811050510;    3;  949.3;   7.1;   6.8;  99.6;   7.0;eor
       3379;201811050520;    3;  949.2;   7.1;   6.5;  98.8;   6.9;eor
       3379;201811050530;    3;  949.2;   7.0;   5.9;  98.8;   6.8;eor
       3379;201811050540;    3;  949.1;   6.9;   5.9;  97.8;   6.6;eor
       3379;201811050550;    3;  949.3;   6.6;   5.4;  98.3;   6.4;eor
       3379;201811050600;    3;  949.3;   6.6;   5.1;  98.4;   6.4;eor
       3379;201811050610;    3;  949.3;   6.5;   5.3;  99.0;   6.4;eor
       3379;201811050620;    3;  949.2;   6.7;   5.2;  97.9;   6.4;eor
       3379;201811050630;    3;  949.3;   6.7;   5.9;  97.5;   6.3;eor
       3379;201811050640;    3;  949.5;   6.9;   6.3;  97.5;   6.5;eor
       3379;201811050650;    3;  949.4;   7.2;   6.8;  97.3;   6.8;eor
       3379;201811050700;    3;  949.4;   7.2;   7.0;  97.8;   6.9;eor
       3379;201811050710;    3;  949.3;   7.2;   7.1;  96.9;   6.7;eor
       3379;201811050720;    3;  949.5;   7.2;   7.2;  97.7;   6.9;eor
       3379;201811050730;    3;  949.7;   7.3;   7.4;  97.0;   6.9;eor
       3379;201811050740;    3;  949.4;   7.4;   7.6;  97.5;   7.0;eor
       3379;201811050750;    3;  949.6;   7.6;   7.7;  97.8;   7.3;eor
       3379;201811050800;    3;  949.5;   7.8;   8.0;  97.1;   7.4;eor
       3379;201811050810;    3;  949.4;   7.9;   8.1;  94.8;   7.1;eor
       3379;201811050820;    3;  949.5;   8.1;   8.5;  93.8;   7.2;eor
       3379;201811050830;    3;  949.5;   8.4;   8.7;  94.7;   7.6;eor
       3379;201811050840;    3;  949.5;   8.4;   8.6;  93.0;   7.3;eor
       3379;201811050850;    3;  949.8;   8.7;   9.1;  91.4;   7.4;eor
       3379;201811050900;    3;  949.5;   8.8;   9.3;  90.6;   7.4;eor
       3379;201811050910;    3;  949.5;   9.0;   9.7;  89.8;   7.4;eor
       3379;201811050920;    3;  949.3;   9.2;  10.1;  87.0;   7.2;eor
       3379;201811050930;    3;  949.1;   9.6;  10.3;  84.3;   7.1;eor
       3379;201811050940;    3;  949.3;  10.0;  12.5;  83.0;   7.3;eor
       3379;201811050950;    3;  949.2;  11.3;  14.8;  77.8;   7.6;eor
       3379;201811051000;    3;  949.1;  11.7;  17.1;  73.8;   7.2;eor
       3379;201811051010;    3;  949.1;  12.2;  16.5;  72.6;   7.4;eor
       3379;201811051020;    3;  949.0;  12.3;  15.5;  70.7;   7.1;eor
       3379;201811051030;    3;  949.1;  13.0;  15.8;  66.1;   6.8;eor
       3379;201811051040;    3;  948.7;  13.6;  16.5;  65.1;   7.2;eor
       3379;201811051050;    3;  949.0;  12.9;  15.3;  67.3;   7.0;eor
       3379;201811051100;    3;  948.9;  13.7;  15.9;  64.4;   7.1;eor
       3379;201811051110;    3;  948.7;  14.1;  18.0;  64.3;   7.5;eor
       3379;201811051120;    3;  948.4;  14.5;  17.5;  63.3;   7.6;eor
       3379;201811051130;    3;  948.3;  14.5;  17.2;  63.7;   7.7;eor
       3379;201811051140;    3;  948.1;  15.3;  17.6;  61.4;   7.9;eor
       3379;201811051150;    3;  948.0;  15.4;  17.4;  62.9;   8.4;eor
       3379;201811051200;    3;  947.9;  15.7;  18.3;  61.2;   8.3;eor
       3379;201811051210;    3;  947.8;  16.1;  18.7;  59.6;   8.2;eor
       3379;201811051220;    3;  947.7;  16.3;  17.6;  57.8;   8.0;eor
       3379;201811051230;    3;  947.6;  16.7;  17.8;  57.4;   8.2;eor
       3379;201811051240;    3;  947.6;  17.8;  20.7;  53.9;   8.3;eor
       3379;201811051250;    3;  947.6;  17.6;  20.5;  53.5;   8.0;eor
       3379;201811051300;    3;  947.5;  17.7;  18.8;  55.6;   8.7;eor
       3379;201811051310;    3;  947.4;  17.2;  20.1;  56.3;   8.4;eor
       3379;201811051320;    3;  947.3;  17.7;  20.6;  57.4;   9.2;eor
       3379;201811051330;    3;  947.3;  17.6;  18.5;  56.6;   8.9;eor
       3379;201811051340;    3;  947.3;  17.6;  20.4;  58.8;   9.4;eor
       3379;201811051350;    3;  947.2;  17.6;  20.4;  59.3;   9.6;eor
       3379;201811051400;    3;  947.1;  17.4;  18.4;  61.5;   9.9;eor
       3379;201811051410;    3;  947.0;  17.5;  17.4;  61.2;   9.9;eor
       3379;201811051420;    3;  947.3;  17.2;  16.3;  63.1;  10.1;eor
       3379;201811051430;    3;  947.4;  17.4;  16.1;  62.4;  10.1;eor
       3379;201811051440;    3;  947.4;  17.5;  15.7;  61.7;  10.1;eor
       3379;201811051450;    3;  947.4;  16.8;  14.9;  64.4;  10.0;eor
       3379;201811051500;    3;  947.6;  16.6;  14.6;  67.4;  10.5;eor
       3379;201811051510;    3;  947.5;  16.7;  14.2;  67.4;  10.6;eor
       3379;201811051520;    3;  947.5;  16.0;  13.3;  70.3;  10.6;eor
       3379;201811051530;    3;  947.5;  15.7;  12.7;  72.0;  10.7;eor
       3379;201811051540;    3;  947.5;  14.9;  11.9;  75.5;  10.6;eor
       3379;201811051550;    3;  947.5;  14.7;  11.7;  76.4;  10.6;eor
